"","CT_ID_10","Guns_2020","PrivateConflict_2020","SocDis_2020","Violence_2020","NUM_REST","PRIVATENEGLECT","PUBLICDENIG_count","PropViol2020_rate","CodeViol2020_rate","AV_LAND_PER_SF.res","AV_LAND_PER_SF.nonres","Buildingpermit_totalcount","Type","ForBorn","White","Black","Hispanic","MedHouseIncome","HomeOwnPer","ListingsFreq.Clist","MedianRent.Clist","ListingsFreq.Airbnb","MedianRent.Airbnb"
"30",25025010702,3.06513409961686,17.2413793103448,20.3065134099617,62.8352490421456,42,78,257,22.9885057471264,984.674329501916,96.0303011169415,377.344232630921,74,"R",0.0922838309422257,0.855370298565335,0.013183404420318,0.0589375727025979,163938,0.452565003513703,195,2350,780,163
"31",25025010801,0.677736360555744,1.69434090138936,0.338868180277872,1.69434090138936,1,19,111,16.9434090138936,345.645543883429,62.2746772025662,9.96262032187281,41,"R",0.207195203197868,0.836775483011326,0.0353097934710193,0.0639573617588274,123594,0.528490920475892,178,2390,604,200
"32",25025010802,0.643915003219575,3.86349001931745,2.5756600128783,3.21957501609787,2,54,399,9.65872504829363,817.77205408886,119.291437613606,23.2133195461409,44,"R",0.168622606547251,0.781346510191476,0.00494132180358246,0.110562075355158,131518,0.402625820568928,267,2200,1056,180
"33",25025020101,0.420964007577352,6.94590612502631,3.15723005683014,5.05156809092823,24,41,320,21.0482003788676,307.303725531467,1723.82945959704,160.861227055122,88,"R",0.158793969849246,0.861909547738693,0.0108542713567839,0.0615075376884422,118250,0.375730994152047,418,1995,1598,180
"34",25025020200,0.812787862367922,2.98022216201571,7.85694933622325,10.024383635871,13,48,570,75.8602004876727,891.357355730154,437.940356936218,58.4650937663443,46,"R",0.150111607142857,0.802455357142857,0.0234375,0.0594308035714286,94172,0.251055842327546,1026,2550,1735,155
"35",25025020301,1.85185185185185,3.7037037037037,7.87037037037037,37.962962962963,14,13,29,0,9.25925925925926,0.787769373313354,52.1962315403289,12,"D",0.332863849765258,0.607042253521127,0.0215962441314554,0.179342723004695,76563,0.214170692431562,75,2500,1753,249
"36",25025020302,1.02040816326531,10.2040816326531,24.4897959183673,41.8367346938776,9,7,106,51.0204081632653,846.938775510204,196.866007404119,48.5215397366592,25,"R",0.174471992653811,0.835629017447199,0,0.0560146923783287,145625,0.378571428571429,142,2495,907,150
"37",25025020303,2.78357689631176,5.56715379262352,9.27858965437254,52.6559962885641,43,21,131,2.31964741359313,30.1554163767107,1.52108948171679,68.3028719412035,38,"D",0.213856092670973,0.700155936734239,0.0928937402539541,0.101581644018712,106293,0.225820379965458,65,2890,1398,215
"38",25025030100,0.856898029134533,4.28449014567266,4.28449014567266,5.99828620394173,7,36,278,4.28449014567266,676.949443016281,412.873905289466,35.44534103325,19,"D",0.146678555506019,0.881854658938921,0,0.0936246098974588,102426,0.224085365853659,728,2595,679,140
"39",25025030200,1.65380374862183,11.5766262403528,7.71775082690187,11.0253583241455,15,39,311,5.51267916207277,926.130099228225,315.856507710146,2428.99331869869,19,"D",0.135280095351609,0.869487485101311,0.00715137067938021,0.0572109654350417,95703,0.195897435897436,250,2400,712,167
"40",25025030300,4.86048604860486,10.0810081008101,19.98199819982,58.1458145814581,212,108,391,5.4005400540054,239.423942394239,17.904742786868,3964.33800985632,92,"D",0.183743664011586,0.772085445329471,0.0662563359884142,0.0434467776973208,143153,0.314285714285714,322,3000,1528,180
"41",25025030400,0.368324125230203,6.99815837937385,12.8913443830571,16.2062615101289,62,35,370,18.4162062615101,777.163904235727,148.992123753017,225.085975769796,44,"D",0.0766267123287671,0.895119863013699,0.00642123287671233,0.0642123287671233,100281,0.161290322580645,305,2500,1026,169
"42",25025030500,0,6.02893890675241,2.81350482315113,2.81350482315113,11,32,244,44.2122186495177,635.048231511254,86.8461391228785,54.5053719751808,23,"D",0.133627608346709,0.868378812199037,0.000802568218298555,0.0634028892455859,117500,0.467948717948718,286,2400,771,195
"43",25025040100,1.62403572878603,3.65408038976857,3.24807145757207,5.68412505075112,8,17,68,8.12017864393017,442.549736094194,193.414578775512,11.808406882197,40,"R",0.155200655200655,0.935708435708436,0,0.0343980343980344,152917,0.528185328185328,67,2600,510,249
"44",25025040200,2.44857982370225,9.79431929480901,2.44857982370225,20.0783545543585,2,28,54,4.89715964740451,264.446620959843,259.261719812262,12.533567212168,15,"R",0.235443037974684,0.571645569620253,0.123544303797468,0.21873417721519,65500,0.429347826086957,18,2647.5,75,250
"45",25025040300,1.99423886549967,4.87480611566585,0.443164192333259,10.4143585198316,2,49,142,11.0791048083315,525.149567914912,258.962179171754,5.43110655104608,71,"R",0.10032154340836,0.781350482315113,0.047588424437299,0.109967845659164,140313,0.578422053231939,801,2750,621,180
"46",25025040401,1.69319336268202,3.04774805282763,3.04774805282763,12.1909922113105,12,19,98,3.38638672536404,382.661699966136,169.656342161894,24.3498501440744,33,"R",0.119433198380567,0.797570850202429,0.0263157894736842,0.062753036437247,120234,0.424943988050784,109,2400,306,200
"47",25025040600,0.979431929480901,6.85602350636631,4.57068233757754,13.3855697029056,9,45,391,13.0590923930787,728.044400914137,161.328286275534,14.6916015086139,64,"I",0.056259204712813,0.867452135493373,0.038880706921944,0.0391752577319588,142563,0.584058941728064,133,2600,900,150
"48",25025040801,0.91324200913242,7.07762557077626,2.05479452054794,18.4931506849315,17,45,68,0,41.0958904109589,1.66915530720782,10.5551653122293,21,"P",0.297819734771859,0.522364576309283,0.0770959766239604,0.191054169476287,54917,0.29248291571754,12,2750,219,250
"49",25025050101,2.15672178289001,9.88497483824587,1.25808770668584,11.3227893601725,1,73,162,7.18907260963336,176.132278936017,182.267432817325,5.8984002352769,32,"R",0.444130127298444,0.279526166902405,0.0228076379066478,0.607319660537482,51230,0.231777661248034,48,2275,426,105.5
"50",25025050200,1.94243333921949,6.35705456471835,7.06339396079816,13.5970333745365,23,74,167,7.06339396079816,301.960091824121,192.954968284116,29.7265076094652,49,"R",0.574829336600735,0.225275687029582,0.0227551199019779,0.6751269035533,60739,0.265395095367847,156,2200,577,93
"51",25025050300,5.22088353413655,10.8433734939759,14.0562248995984,38.5542168674699,10,30,70,12.0481927710843,305.220883534137,138.160495112429,73.3854651605335,23,"R",0.385301462718516,0.378879771673207,0.0834819835890118,0.425972172672137,26842,0.0690993788819876,200,2450,657,162
"52",25025050400,3.64077669902913,8.89967637540453,8.09061488673139,29.5307443365696,13,41,114,12.1359223300971,360.032362459547,178.687669737299,55.9539552632052,36,"R",0.498248686514886,0.437828371278459,0.010507880910683,0.502626970227671,67045,0.216733870967742,96,2000,429,99
"53",25025050500,0.850701829008932,6.80561463207146,0,6.38026371756699,0,29,83,4.25350914504466,387.069332199064,126.787209372249,15.0111638132443,18,"R",0.471027216856892,0.360842844600527,0.0408252853380158,0.545654082528534,58910,0.241743725231176,51,2200,275,88
"54",25025050600,2.82144296654575,29.8266827891979,10.0765820233777,20.9592906086256,19,54,125,12.0918984280532,519.951632406288,146.755602243472,87.02890351731,24,"R",0.541313986295848,0.303909713825071,0.0447400241837969,0.627569528415961,67841,0.153142857142857,68,2400,261,97
"55",25025050700,1.24821683309558,7.31098430813124,2.85306704707561,9.98573466476462,8,51,108,12.4821683309558,217.546362339515,204.954980649362,41.8512904917207,53,"R",0.621544497948992,0.25450329944712,0.00552880328161227,0.702693062243624,68384,0.229253731343284,112,2457.5,594,149
"56",25025050901,0.650477016478751,7.37207285342585,3.90286209887251,13.4431916738942,16,41,182,10.8412836079792,247.181266261925,168.894753950318,35.2628668027969,46,"R",0.55570089383039,0.227381730978853,0.00174405929801613,0.686941356006104,56141,0.274293590627154,78,2297.5,790,95
